mod;04.05.2015;07:24:58
usr;export
cpt;server
exe;INTREST_Export
lib;1
mrv;1
dvn;0
chs;ISO_LATIN_1
dss;full
dbn;ITSGMA120709
uid;14
cid;1
typ;R
eoh;

tbl;Node
atr;NODE_ID;LEVEL;VIRTUAL_TYPE;X;Y;VIRT_LINKID;VIRT_PERCENT;BIKE_DELAY;STATUS;NODE_OBJECTID;VIRT_LINK_OBJECTID
frm;decimal(10);decimal(3,1);decimal(1);decimal(9,7);decimal(9,7);decimal(10);decimal(7,4);decimal(3);string(1);decimal(20);decimal(20)
rec;501002088;4;16.3470529;48.1973201;"U";8501002088
rec;501002088;5;16.3461109;48.1971142;"U";8501002088
rec;501002089;1;16.3468239;48.1972401;"U";8501002089
rec;501002089;2;16.3474969;48.1974102;"U";8501002089
rec;501002089;3;16.3480888;48.1975811;"U";8501002089
rec;501002089;4;16.3487479;48.1977972;"U";8501002089
rec;501002171;1;16.3389019;48.2094351;"U";8501002171
rec;501002171;2;16.3387939;48.2090931;"U";8501002171
rec;501002171;3;16.3386599;48.2087961;"U";8501002171
rec;501002173;1;16.3384439;48.2084732;"U";8501002173
rec;501002173;2;16.3373279;48.2067642;"U";8501002173
rec;501002173;3;16.3371388;48.2064042;"U";8501002173
rec;501002173;4;16.3370319;48.2060262;"U";8501002173
rec;501002173;5;16.3369909;48.2056851;"U";8501002173
rec;501002173;6;16.3370049;48.2053792;"U";8501002173
rec;501002173;7;16.3372869;48.2023751;"U";8501002173
rec;501002175;1;16.3373409;48.2019792;"U";8501002175
rec;501002175;2;16.3374079;48.2016291;"U";8501002175
rec;501002175;3;16.3382149;48.1994612;"U";8501002175
rec;501002177;1;16.3395599;48.1958821;"U";8501002177
rec;501002177;2;16.3396279;48.1955402;"U";8501002177
rec;501002177;3;16.3396409;48.1952342;"U";8501002177
rec;501002177;4;16.3395739;48.1948931;"U";8501002177
rec;501002177;5;16.3394659;48.1945962;"U";8501002177
rec;501002177;6;16.3393179;48.1942992;"U";8501002177
rec;501002177;7;16.3377169;48.1914932;"U";8501002177
rec;501002177;8;16.3375959;48.1912511;"U";8501002177
rec;501002177;9;16.3375429;48.1909811;"U";8501002177
rec;501002177;10;16.3375559;48.1908102;"U";8501002177
rec;501002177;11;16.3375829;48.1905941;"U";8501002177
rec;523007200;1;16.3366829;48.1967428;"U";15523007200
rec;523007200;2;16.3349419;48.1963366;"U";15523007200
rec;523007200;3;16.3342590;48.1961819;"U";15523007200
rec;523007200;4;16.3339805;48.1961105;"U";15523007200
rec;523007200;5;16.3337473;48.1960415;"U";15523007200
rec;523007200;6;16.3335284;48.1959796;"U";15523007200
rec;523007200;7;16.3333642;48.1959321;"U";15523007200
rec;523007200;8;16.3331619;48.1958725;"U";15523007200
rec;523007200;9;16.3328907;48.1957940;"U";15523007200
rec;523007200;10;16.3326147;48.1957155;"U";15523007200
rec;523007200;11;16.3321531;48.1955799;"U";15523007200
rec;523007206;1;16.3290733;48.1947125;"U";15523007206
rec;523007206;2;16.3289256;48.1946853;"U";15523007206
rec;523007206;3;16.3286762;48.1946537;"U";15523007206
rec;523007206;4;16.3283173;48.1946094;"U";15523007206
rec;523007206;5;16.3279603;48.1945637;"U";15523007206
rec;523007206;6;16.3276319;48.1945210;"U";15523007206
rec;523007206;7;16.3273188;48.1944672;"U";15523007206
rec;523007206;8;16.3269900;48.1943875;"U";15523007206
rec;523007206;9;16.3262928;48.1941887;"U";15523007206
rec;523007206;10;16.3256551;48.1940026;"U";15523007206
rec;523007206;11;16.3249106;48.1937872;"U";15523007206
rec;523007206;12;16.3240429;48.1935356;"U";15523007206
rec;523007206;13;16.3233003;48.1933213;"U";15523007206
rec;523007206;14;16.3204670;48.1925002;"U";15523007206
rec;523007206;15;16.3201613;48.1924123;"U";15523007206
rec;523007206;16;16.3199208;48.1923482;"U";15523007206
rec;523007206;17;16.3196892;48.1922874;"U";15523007206
rec;523007206;18;16.3194510;48.1922329;"U";15523007206
rec;523007206;19;16.3191932;48.1921799;"U";15523007206
rec;523007206;20;16.3189432;48.1921375;"U";15523007206
rec;523007206;21;16.3187244;48.1921086;"U";15523007206
rec;523007206;22;16.3185021;48.1920856;"U";15523007206
rec;523007206;23;16.3182820;48.1920675;"U";15523007206
rec;523007206;24;16.3180230;48.1920539;"U";15523007206
rec;523007206;25;16.3178017;48.1920477;"U";15523007206
rec;523007206;26;16.3175540;48.1920469;"U";15523007206
rec;523007206;27;16.3169954;48.1920589;"U";15523007206
rec;523007206;28;16.3151987;48.1921264;"U";15523007206
rec;523007206;29;16.3146921;48.1921465;"U";15523007206
rec;523007206;30;16.3143457;48.1921602;"U";15523007206
rec;523007206;31;16.3138733;48.1921854;"U";15523007206
rec;523007206;32;16.3130251;48.1922416;"U";15523007206
rec;523007206;33;16.3125368;48.1922685;"U";15523007206
rec;523007206;34;16.3119897;48.1922920;"U";15523007206
rec;523007206;35;16.3101128;48.1923639;"U";15523007206
rec;523007206;36;16.3094676;48.1923887;"U";15523007206
rec;523007206;37;16.3085830;48.1924305;"U";15523007206
rec;523007206;38;16.3072456;48.1924945;"U";15523007206
rec;523007216;1;16.3350829;48.1958559;"U";15523007216
rec;523007216;2;16.3346301;48.1957556;"U";15523007216
rec;523007216;3;16.3341996;48.1956738;"U";15523007216
rec;523007216;4;16.3337525;48.1956042;"U";15523007216
rec;523007216;5;16.3334812;48.1955647;"U";15523007216
rec;523007216;6;16.3332285;48.1955379;"U";15523007216
rec;523007403;1;16.3354070;48.1959792;"U";15523007403
rec;523007403;2;16.3349868;48.1958854;"U";15523007403
rec;523007403;3;16.3345896;48.1957970;"U";15523007403
rec;523007403;4;16.3341591;48.1957152;"U";15523007403
rec;523007403;5;16.3337493;48.1956495;"U";15523007403
rec;523007403;6;16.3334618;48.1956042;"U";15523007403
rec;523007404;1;16.3362731;48.1962824;"U";15523007404
rec;523007404;2;16.3348549;48.1959600;"U";15523007404
rec;523007404;3;16.3343220;48.1958387;"U";15523007404
rec;523007404;4;16.3340627;48.1957827;"U";15523007404
rec;523007404;5;16.3335878;48.1956816;"U";15523007404
rec;523007404;6;16.3334868;48.1956613;"U";15523007404
rec;523007404;7;16.3332690;48.1956162;"U";15523007404
rec;523007404;8;16.3330561;48.1955757;"U";15523007404
rec;523007404;9;16.3328467;48.1955341;"U";15523007404
rec;523007405;1;16.3349940;48.1960394;"U";15523007405
rec;523007405;2;16.3348443;48.1960034;"U";15523007405
rec;523007405;3;16.3343399;48.1958916;"U";15523007405
rec;523007405;4;16.3340686;48.1958297;"U";15523007405
rec;523007405;5;16.3339067;48.1957964;"U";15523007405
rec;523007405;6;16.3336094;48.1957370;"U";15523007405
rec;523007405;7;16.3333857;48.1956893;"U";15523007405
rec;523007405;8;16.3330883;48.1956274;"U";15523007405
rec;523007406;1;16.3350085;48.1961938;"U";15523007406
rec;523007406;2;16.3345920;48.1960986;"U";15523007406
rec;523007406;3;16.3342661;48.1960296;"U";15523007406
rec;523007406;4;16.3340091;48.1959701;"U";15523007406
rec;523007406;5;16.3338235;48.1959201;"U";15523007406
rec;523007406;6;16.3335761;48.1958535;"U";15523007406
rec;523007406;7;16.3334166;48.1958059;"U";15523007406
rec;523007406;8;16.3331335;48.1957227;"U";15523007406
rec;523007406;9;16.3328194;48.1956322;"U";15523007406
rec;523007406;10;16.3325910;48.1955656;"U";15523007406
rec;523007408;1;16.3326858;48.1954876;"U";15523007408
rec;523007409;1;16.3322975;48.1954250;"U";15523007409
rec;523007409;2;16.3320950;48.1953760;"U";15523007409
rec;523007409;3;16.3318708;48.1953106;"U";15523007409
rec;523007409;4;16.3316497;48.1952500;"U";15523007409
rec;523007409;5;16.3313809;48.1951902;"U";15523007409
rec;523007410;1;16.3361750;48.1967286;"U";15523007410
rec;523007410;2;16.3340572;48.1962408;"U";15523007410
rec;523007410;3;16.3337575;48.1961598;"U";15523007410
rec;523007410;4;16.3335171;48.1960838;"U";15523007410
rec;523007410;5;16.3332529;48.1960099;"U";15523007410
rec;523007410;6;16.3330365;48.1959410;"U";15523007410
rec;523007410;7;16.3327962;48.1958720;"U";15523007410
rec;523007410;8;16.3325582;48.1957911;"U";15523007410
rec;523007410;9;16.3323440;48.1957054;"U";15523007410
rec;523007410;10;16.3321442;48.1956364;"U";15523007410
rec;523007411;1;16.3304620;48.1951391;"U";15523007411
rec;523007412;1;16.3359942;48.1968404;"U";15523007412
rec;523007412;2;16.3342832;48.1964454;"U";15523007412
rec;523007412;3;16.3339526;48.1963669;"U";15523007412
rec;523007412;4;16.3336503;48.1962907;"U";15523007412
rec;523007412;5;16.3334148;48.1962217;"U";15523007412
rec;523007412;6;16.3331269;48.1961265;"U";15523007412
rec;523007412;7;16.3328413;48.1960219;"U";15523007412
rec;523007412;8;16.3326010;48.1959195;"U";15523007412
rec;523007412;9;16.3323631;48.1958172;"U";15523007412
rec;523007416;1;16.3351632;48.1961867;"U";15523007416
rec;523007416;2;16.3348086;48.1961034;"U";15523007416
rec;523007416;3;16.3346015;48.1960558;"U";15523007416
rec;523007416;4;16.3343446;48.1959962;"U";15523007416
rec;523007416;5;16.3340876;48.1959368;"U";15523007416
rec;523007416;6;16.3338948;48.1958892;"U";15523007416
rec;523007416;7;16.3337188;48.1958416;"U";15523007416
rec;523007416;8;16.3335570;48.1957988;"U";15523007416
rec;523007416;9;16.3333000;48.1957226;"U";15523007416
rec;523007416;10;16.3330478;48.1956512;"U";15523007416
rec;523007417;1;16.3352679;48.1963603;"U";15523007417
rec;523007417;2;16.3345849;48.1962056;"U";15523007417
rec;523007417;3;16.3342684;48.1961343;"U";15523007417
rec;523007417;4;16.3339497;48.1960534;"U";15523007417
rec;523007417;5;16.3337641;48.1960035;"U";15523007417
rec;523007417;6;16.3336426;48.1959654;"U";15523007417
rec;523007417;7;16.3334166;48.1959011;"U";15523007417
rec;523007417;8;16.3331406;48.1958202;"U";15523007417
rec;523007417;9;16.3328241;48.1957274;"U";15523007417
rec;523007417;10;16.3322888;48.1955680;"U";15523007417
rec;523007418;1;16.3315653;48.1953158;"U";15523007418
rec;523007422;1;16.3359395;48.1967167;"U";15523007422
rec;523007422;2;16.3342357;48.1963288;"U";15523007422
rec;523007422;3;16.3339145;48.1962479;"U";15523007422
rec;523007422;4;16.3336432;48.1961694;"U";15523007422
rec;523007422;5;16.3334005;48.1961004;"U";15523007422
rec;523007422;6;16.3331483;48.1960290;"U";15523007422
rec;523007422;7;16.3328866;48.1959481;"U";15523007422
rec;523007422;8;16.3325987;48.1958530;"U";15523007422
rec;523007422;9;16.3323441;48.1957673;"U";15523007422
end;734

tbl;LinkUse
atr;USE_ID;LINK_ID;COUNT;OFFSET;WIDTH;MINWIDTH;FROM_PERCENT;TO_PERCENT;BASETYPE;USE_ACCESS_TOW;USE_ACCESS_BKW;STATUS;USE_OBJECTID;LINK_OBJECTID
frm;decimal(10);decimal(10);decimal(3);decimal(4,1);decimal(4,2);decimal(4,2);decimal(7,4);decimal(7,4);decimal(10);decimal(8);decimal(8);string(1);decimal(20);decimal(20)
num;2878
rec;24073673;23000482;;-7.6;3.38;3.19;0.0000;100.0000;7;1;1;"U";24073673;23000482
rec;24079060;23000482;;8.0;3.57;3.37;0.0000;100.0000;7;1;1;"U";24079060;23000482
rec;24093619;23000482;;-0.1;5.74;5.64;0.0000;100.0000;4;32;32;"U";24093619;23000482
rec;24322960;23000482;;0.2;12.06;12.03;0.0000;100.0000;1;2383630;2383630;"U";24322960;23000482
rec;24002406;23000699;;-3.9;1.40;1.40;0.0000;100.0000;7;1;1;"U";24002406;23000699
rec;24149898;23000699;;2.4;1.40;1.40;0.0000;100.0000;7;1;1;"U";24149898;23000699
rec;24155345;23000699;;-0.9;4.71;1.22;0.0000;100.0000;1;2383630;2383630;"U";24155345;23000699
rec;24190855;23000738;;0.4;10.37;5.83;0.0000;100.0000;1;2383630;2383630;"U";24190855;23000738
rec;24196683;23000738;;6.4;2.00;2.00;0.0000;100.0000;7;1;1;"U";24196683;23000738
rec;24517265;23000738;;-6.0;2.00;2.00;0.0000;100.0000;7;1;1;"U";24517265;23000738
rec;24029153;23000851;;-0.8;8.83;4.26;0.0000;100.0000;1;2383630;0;"U";24029153;23000851
rec;24046438;23000851;;5.8;4.50;3.64;0.0000;100.0000;7;1;1;"U";24046438;23000851
rec;24269688;23000851;;-6.7;2.50;2.10;0.0000;100.0000;7;1;1;"U";24269688;23000851
rec;35010986;23000851;;0.0;1.50;1.50;0.0000;100.0000;2;0;2;"U";35010986;23000851
rec;24248576;23001602;;-0.4;11.52;8.95;0.0000;100.0000;1;0;2383630;"U";24248576;23001602
rec;24253946;23001602;;7.2;3.73;3.51;0.0000;100.0000;7;1;1;"U";24253946;23001602
rec;24314745;23001602;;-12.2;7.98;0.69;0.0000;100.0000;4;32;32;"U";24314745;23001602
rec;24006254;23001862;;6.9;2.88;2.30;0.0000;100.0000;7;1;1;"U";24006254;23001862
rec;24176611;23001862;;-5.3;3.27;2.23;0.0000;100.0000;7;1;1;"U";24176611;23001862
rec;24195892;23001862;;0.4;5.69;5.61;0.0000;100.0000;4;32;32;"U";24195892;23001862
rec;24214492;23001862;;0.9;9.14;7.96;0.0000;100.0000;1;2383630;2383630;"U";24214492;23001862
rec;24001767;23002037;;5.0;2.50;2.40;0.0000;100.0000;7;1;1;"U";24001767;23002037
rec;24314779;23002037;;-4.7;2.33;2.30;0.0000;100.0000;7;1;1;"U";24314779;23002037
rec;24320552;23002037;;-0.1;7.40;5.26;0.0000;100.0000;1;0;2383630;"U";24320552;23002037
rec;24105991;23002680;;6.4;2.41;2.11;0.0000;100.0000;7;1;1;"U";24105991;23002680
rec;24112602;23002680;;-6.2;2.07;1.58;0.0000;100.0000;7;1;1;"U";24112602;23002680
rec;24243959;23002680;;0.2;9.99;3.70;0.0000;100.0000;1;0;2383630;"U";24243959;23002680
rec;35014876;23002680;;-2.0;1.50;1.50;0.0000;89.2000;2;2;0;"U";35014876;23002680
rec;35039203;23002680;;-4.3;1.30;1.30;89.2000;100.0000;2;2;0;"U";35039203;23002680
rec;24195227;23002725;;6.3;2.35;2.28;0.0000;100.0000;7;1;1;"U";24195227;23002725
rec;24234479;23002725;;-6.1;2.42;2.36;0.0000;100.0000;7;1;1;"U";24234479;23002725
rec;24367035;23002725;;0.4;9.39;6.50;0.0000;100.0000;1;0;2383630;"U";24367035;23002725
rec;24058018;23002835;;0.1;6.82;5.16;0.0000;100.0000;1;2383630;0;"U";24058018;23002835
rec;24073759;23002835;;-4.2;1.84;1.13;0.0000;100.0000;7;1;1;"U";24073759;23002835
rec;24152080;23002835;;4.5;2.00;1.60;0.0000;100.0000;7;1;1;"U";24152080;23002835
rec;24027844;23003518;;-6.1;3.10;3.00;0.0000;100.0000;7;1;1;"U";24027844;23003518
rec;24033147;23003518;;10.1;2.00;2.00;0.0000;100.0000;2;2;2;"U";24033147;23003518
rec;24332749;23003518;;1.5;13.20;12.00;0.0000;100.0000;1;2383628;0;"U";24332749;23003518
rec;35107874;23003518;;7.5;3.50;3.50;0.0000;18.7230;7;1;1;"U";35107874;23003518
rec;35134314;23003518;;12.9;2.30;1.50;0.0000;100.0000;7;1;1;"U";35134314;23003518
rec;24110649;23003891;;-6.0;2.26;2.21;0.0000;100.0000;7;1;1;"U";24110649;23003891
rec;24116545;23003891;;6.8;2.13;1.95;0.0000;100.0000;7;1;1;"U";24116545;23003891
rec;24140942;23003891;;-0.4;8.10;4.70;0.0000;100.0000;1;2383630;0;"U";24140942;23003891
rec;24016529;23003979;;9.0;7.50;7.47;0.0000;100.0000;1;0;2383630;"U";24016529;23003979
rec;24033864;23003979;;-8.7;7.46;7.26;0.0000;100.0000;1;2383630;2;"U";24033864;23003979
rec;24051035;23003979;;-0.0;9.88;4.07;20.4141;77.8461;5;0;0;"U";24051035;23003979
rec;24166407;23003979;;13.9;2.32;2.26;0.0000;100.0000;7;1;1;"U";24166407;23003979
rec;24172959;23003979;;-13.6;2.45;2.29;0.0000;100.0000;7;1;1;"U";24172959;23003979
rec;35040841;23003979;;0.0;3.00;3.00;0.0000;100.0000;7;1;1;"U";35040841;23003979
rec;24035710;23004251;;8.4;3.05;2.69;0.0000;100.0000;7;1;1;"U";24035710;23004251
rec;24058034;23004251;;0.5;5.68;5.66;0.0000;100.0000;4;32;32;"U";24058034;23004251
rec;24069150;23004251;;-6.6;5.28;3.15;0.0000;100.0000;7;1;1;"U";24069150;23004251
rec;24289147;23004251;;1.6;10.52;7.74;0.0000;100.0000;1;2383630;2383630;"U";24289147;23004251
rec;24115900;23004414;;-3.6;2.22;1.25;0.0000;100.0000;7;1;1;"U";24115900;23004414
rec;24122187;23004414;;0.9;6.73;5.32;0.0000;100.0000;1;2383630;0;"U";24122187;23004414
rec;24329016;23004414;;4.9;1.36;1.26;0.0000;100.0000;7;1;1;"U";24329016;23004414
rec;24242695;23004490;;-8.6;3.97;3.71;0.0000;100.0000;7;1;1;"U";24242695;23004490
rec;24258868;23004490;;24.4;3.97;3.72;0.0000;81.8215;5;0;0;"U";24258868;23004490
rec;24291564;23004490;;34.8;10.35;2.25;0.0000;81.5202;5;0;0;"U";24291564;23004490
rec;24304053;23004490;;11.7;7.00;0.46;0.0000;79.3074;5;0;0;"U";24304053;23004490
rec;24326376;23004490;;-0.4;12.60;12.06;0.0000;100.0000;1;2383628;0;"U";24326376;23004490
rec;35011237;23004490;;7.0;2.00;2.00;0.0000;100.0000;2;2;2;"U";35011237;23004490
rec;24131983;23005212;;5.0;1.45;1.21;0.0000;100.0000;7;1;1;"U";24131983;23005212
rec;24293688;23005212;;-6.3;2.46;2.36;0.0000;100.0000;7;1;1;"U";24293688;23005212
rec;24328039;23005212;;-0.4;9.34;7.62;0.0000;100.0000;1;2383630;2383630;"U";24328039;23005212
rec;24087254;23007491;;5.3;2.50;1.50;0.0000;100.0000;7;1;1;"U";24087254;23007491
rec;24316570;23007491;;-6.8;4.00;3.00;0.0000;100.0000;7;1;1;"U";24316570;23007491
rec;24323542;23007491;;3.6;1.96;0.31;0.0000;48.0000;2;2;2;"U";24323542;23007491
rec;24341985;23007491;;0.2;5.90;5.90;42.5278;100.0000;1;2383630;2383630;"U";24341985;23007491
rec;24069222;23008148;;-3.2;1.89;1.40;0.0000;100.0000;7;1;1;"U";24069222;23008148
rec;24131164;23008148;;0.1;6.22;4.98;0.0000;100.0000;1;0;2383630;"U";24131164;23008148
rec;24134683;23008148;;6.2;2.25;1.90;0.0000;100.0000;7;1;1;"U";24134683;23008148
rec;35010572;23008148;;0.0;1.50;1.50;0.0000;100.0000;2;2;0;"U";35010572;23008148
rec;24026065;23008203;;-1.2;1.51;1.50;0.0000;100.0000;2;2;0;"U";24026065;23008203
rec;24031623;23008203;;5.7;4.83;4.55;0.0000;100.0000;7;1;1;"U";24031623;23008203
rec;24266909;23008203;;-4.4;4.95;4.85;0.0000;100.0000;7;1;1;"U";24266909;23008203
rec;24292136;23008203;;0.9;5.10;5.10;0.0000;100.0000;1;0;10;"U";24292136;23008203
rec;24117699;23008638;;1.3;12.22;12.13;0.0000;100.0000;1;2383630;2383630;"U";24117699;23008638
rec;24159268;23008638;;11.6;3.28;2.94;0.0000;100.0000;7;1;1;"U";24159268;23008638
rec;24173095;23008638;;1.2;5.73;5.68;0.0000;100.0000;4;32;32;"U";24173095;23008638
rec;24323515;23008638;;-9.2;2.96;2.82;0.0000;100.0000;7;1;1;"U";24323515;23008638
rec;24161112;23009132;;-0.5;8.24;4.65;0.0000;100.0000;1;2383630;0;"U";24161112;23009132
rec;24356451;23009132;;-6.1;2.24;2.09;0.0000;100.0000;7;1;1;"U";24356451;23009132
rec;24374419;23009132;;6.6;2.20;2.16;0.0000;100.0000;7;1;1;"U";24374419;23009132
rec;24304606;23009837;;6.3;2.40;2.16;0.0000;100.0000;7;1;1;"U";24304606;23009837
rec;24328009;23009837;;-6.3;2.46;2.28;0.0000;100.0000;7;1;1;"U";24328009;23009837
rec;24330382;23009837;;0.0;10.22;6.80;0.0000;100.0000;1;2383630;2383630;"U";24330382;23009837
rec;24134730;23010555;;-7.2;2.80;2.40;0.0000;100.0000;7;1;1;"U";24134730;23010555
rec;24187566;23010555;;9.5;3.71;2.41;6.8349;21.4498;5;0;0;"U";24187566;23010555
rec;24262062;23010555;;2.4;13.08;12.99;0.0000;100.0000;1;2383628;0;"U";24262062;23010555
rec;35030557;23010555;;12.0;2.00;2.00;0.0000;100.0000;2;2;2;"U";35030557;23010555
rec;24006756;23010645;;7.8;3.28;2.98;0.0000;100.0000;7;1;1;"U";24006756;23010645
rec;24013007;23010645;;-0.0;7.56;7.50;0.0000;100.0000;1;2383630;0;"U";24013007;23010645
rec;24073708;23010645;;-8.3;1.99;1.55;0.0000;100.0000;7;1;1;"U";24073708;23010645
rec;24180572;23010923;;3.2;1.40;1.30;0.0000;100.0000;7;1;1;"U";24180572;23010923
rec;24186919;23010923;;-4.6;1.70;0.90;0.0000;100.0000;7;1;1;"U";24186919;23010923
rec;24190497;23010923;;-0.7;6.14;3.23;0.0000;100.0000;1;2383630;0;"U";24190497;23010923
rec;24251289;23011393;;0.0;10.50;3.90;0.0000;100.0000;1;2383630;2383630;"U";24251289;23011393
rec;24258896;23011393;;-6.4;2.00;2.00;0.0000;100.0000;7;1;1;"U";24258896;23011393
rec;35041917;23011393;;6.4;2.30;1.70;0.0000;100.0000;7;1;1;"U";35041917;23011393
rec;24202817;23011542;;-3.9;1.89;1.72;0.0000;100.0000;7;1;1;"U";24202817;23011542
rec;24208818;23011542;;0.9;7.77;5.74;0.0000;100.0000;1;2383630;0;"U";24208818;23011542
rec;24246059;23011542;;6.0;2.25;1.83;0.0000;100.0000;7;1;1;"U";24246059;23011542
rec;24103644;23012112;;-0.1;3.00;3.00;0.0000;100.0000;1;2383630;0;"U";24103644;23012112
rec;24140968;23012112;;5.6;2.10;1.60;0.0000;100.0000;7;1;1;"U";24140968;23012112
rec;24181774;23012112;;-5.2;2.07;1.60;0.0000;100.0000;7;1;1;"U";24181774;23012112
rec;35001081;23012112;;2.0;1.20;1.20;0.0000;100.0000;2;0;2;"U";35001081;23012112
rec;24121492;23012782;;-0.4;10.35;8.61;0.0000;100.0000;1;2383630;2383630;"U";24121492;23012782
rec;24149821;23012782;;-6.6;2.23;1.93;0.0000;100.0000;7;1;1;"U";24149821;23012782
rec;24203127;23012812;;7.4;2.09;2.06;0.0000;100.0000;7;1;1;"U";24203127;23012812
rec;24209330;23012812;;-5.3;2.21;2.13;0.0000;100.0000;7;1;1;"U";24209330;23012812
rec;24239092;23012812;;-0.0;8.33;8.29;0.0000;100.0000;1;2383630;2383630;"U";24239092;23012812
rec;24245749;23012860;;-4.6;2.10;1.95;0.0000;100.0000;7;1;1;"U";24245749;23012860
rec;24371435;23012860;;0.8;6.00;6.00;0.0000;100.0000;1;0;2383630;"U";24371435;23012860
rec;35011242;23012860;;0.0;1.50;1.50;0.0000;100.0000;2;2;0;"U";35011242;23012860
rec;24163648;23013637;;5.9;2.57;2.34;0.0000;100.0000;7;1;1;"U";24163648;23013637
rec;24364556;23013637;;-0.7;10.97;8.61;0.0000;100.0000;1;0;2383630;"U";24364556;23013637
rec;24370160;23013637;;-7.3;2.17;2.01;0.0000;100.0000;7;1;1;"U";24370160;23013637
rec;35014873;23013637;;-3.0;1.50;1.50;0.0000;100.0000;2;2;0;"U";35014873;23013637
rec;24214913;23013740;;6.5;2.27;2.24;0.0000;100.0000;7;1;1;"U";24214913;23013740
rec;24232640;23013740;;0.4;9.34;0.70;0.0000;100.0000;1;2383630;2;"U";24232640;23013740
rec;24242213;23013740;;-5.7;2.64;2.19;0.0000;100.0000;7;1;1;"U";24242213;23013740
rec;35028503;23013740;;3.3;4.50;4.50;18.7093;98.0355;8;0;0;"U";35028503;23013740
rec;35028505;23013740;;-3.0;2.00;2.00;15.4000;100.0000;8;0;0;"U";35028505;23013740
rec;24059485;23014577;;0.5;9.42;6.54;0.0000;100.0000;1;0;2383630;"U";24059485;23014577
rec;24065520;23014577;;6.7;2.88;2.44;0.0000;100.0000;7;1;1;"U";24065520;23014577
rec;24291498;23014577;;-5.4;2.51;2.06;0.0000;100.0000;7;1;1;"U";24291498;23014577
rec;35013165;23014577;;-2.0;1.50;1.50;0.0000;100.0000;2;2;0;"U";35013165;23014577
rec;24162673;23016321;;4.2;2.04;1.64;0.0000;100.0000;7;1;1;"U";24162673;23016321
rec;24179236;23016321;;-4.9;2.04;1.88;0.0000;100.0000;7;1;1;"U";24179236;23016321
rec;24341340;23016321;;-0.3;7.07;4.10;0.0000;100.0000;1;2383630;0;"U";24341340;23016321
rec;24100559;23017949;;-6.9;1.80;1.45;0.0000;100.0000;7;1;1;"U";24100559;23017949
rec;24116234;23017949;;-2.0;7.36;5.17;0.0000;100.0000;1;0;2383630;"U";24116234;23017949
rec;24237634;23017949;;6.1;2.27;1.96;0.0000;100.0000;7;1;1;"U";24237634;23017949
rec;24311323;23018946;;-6.0;2.60;1.90;0.0000;100.0000;7;1;1;"U";24311323;23018946
rec;24350882;23018946;;0.0;4.80;4.80;0.0000;100.0000;1;2383628;0;"U";24350882;23018946
rec;24355104;23018946;;5.1;2.20;2.00;0.0000;100.0000;7;1;1;"U";24355104;23018946
rec;35011107;23018946;;-2.0;1.50;1.50;0.0000;100.0000;2;2;0;"U";35011107;23018946
rec;24272269;23019360;;-4.4;2.76;2.00;0.0000;100.0000;7;1;1;"U";24272269;23019360
rec;24275348;23019360;;7.0;3.50;2.40;0.0000;100.0000;7;1;1;"U";24275348;23019360
rec;24290955;23019360;;1.1;8.24;6.48;0.0000;100.0000;1;0;2383628;"U";24290955;23019360
rec;35010962;23019360;;4.0;3.00;3.00;0.0000;100.0000;34;0;1034;"U";35010962;23019360
rec;24222488;23019613;;4.0;2.01;1.20;0.0000;100.0000;7;1;1;"U";24222488;23019613
rec;24244557;23019613;;-0.6;6.68;3.81;0.0000;100.0000;1;2383630;0;"U";24244557;23019613
rec;24249548;23019613;;-5.1;1.93;1.60;0.0000;100.0000;7;1;1;"U";24249548;23019613
rec;24025441;23019966;;5.9;2.47;2.30;0.0000;100.0000;7;1;1;"U";24025441;23019966
rec;24030963;23019966;;-0.3;9.90;4.00;0.0000;100.0000;1;2383630;0;"U";24030963;23019966
rec;24345070;23019966;;-6.5;2.48;2.29;0.0000;100.0000;7;1;1;"U";24345070;23019966
rec;35053373;23019966;;-0.5;1.70;1.60;0.0000;100.0000;2;0;2;"U";35053373;23019966
rec;24037802;23022618;;-9.7;3.99;3.53;0.0000;100.0000;7;1;1;"U";24037802;23022618
rec;24048166;23022618;;8.5;4.82;3.33;0.0000;100.0000;7;1;1;"U";24048166;23022618
rec;24053601;23022618;;-0.3;10.67;9.08;0.0000;100.0000;1;2383630;2383630;"U";24053601;23022618
rec;24019385;23024291;;-6.7;2.51;2.46;0.0000;100.0000;7;1;1;"U";24019385;23024291
rec;24056722;23024291;;0.4;7.84;4.98;0.0000;100.0000;1;2383630;0;"U";24056722;23024291
rec;24072488;23024291;;5.6;2.53;2.30;0.0000;100.0000;7;1;1;"U";24072488;23024291
rec;24049691;23025071;;-1.3;7.90;7.90;0.0000;100.0000;1;2383630;2383630;"U";24049691;23025071
rec;24198489;23025071;;-0.6;5.69;5.68;0.0000;100.0000;4;32;32;"U";24198489;23025071
rec;24204695;23025071;;4.1;2.30;1.20;0.0000;66.3426;7;1;1;"U";24204695;23025071
rec;24232812;23025071;;-8.4;3.10;2.80;0.0000;100.0000;7;1;1;"U";24232812;23025071
rec;35019128;23025071;;7.0;3.10;2.50;60.3360;100.0000;7;1;1;"U";35019128;23025071
rec;24062864;23025778;;6.9;4.50;2.97;0.0000;17.3323;7;1;1;"U";24062864;23025778
